location_name,cluster,air_quality_PM2.5,temperature_celsius,air_quality_us-epa-index,uv_index,math_danger_score,gnn_bias,final_danger_score,final_category
Bishkek,2,14.245716094970703,20.0,1.0,3.0,21.100000381469727,-23.736206,0.0,SAFE
Bissau,3,14.245716094970703,20.0,1.0,3.0,18.93000030517578,24.021893,42.9518928527832,MODERATE RISK
Bissau,3,14.245716094970703,20.0,1.0,3.0,18.93000030517578,-5.3433084,13.586691856384277,SAFE
Bogot,4,1.7666666507720947,20.0,1.0,3.0,8.119999885559082,-25.629082,0.0,SAFE
Bogot,4,1.7666666507720947,20.0,1.0,3.0,8.119999885559082,-7.251402,0.8685979843139648,SAFE
Bogot,4,1.7666666507720947,20.0,1.0,3.0,8.119999885559082,-26.212357,0.0,SAFE
Bogota,1,36.416259765625,20.0,1.0,3.0,16.34000015258789,-25.706745,0.0,SAFE
Bogota,1,36.416259765625,20.0,1.0,3.0,16.34000015258789,-24.724316,0.0,SAFE
Bournemouth Gardens,1,36.416259765625,20.0,1.0,3.0,20.690000534057617,-17.490368,3.1996326446533203,SAFE
Bras,0,16.651491165161133,20.0,1.0,3.0,5.860000133514404,-7.725378,0.0,SAFE
Bras,0,16.651491165161133,20.0,1.0,3.0,5.860000133514404,-4.852293,1.007707118988037,SAFE
Bratislava,4,16.651491165161133,20.0,1.0,3.0,17.8700008392334,-26.352139,0.0,SAFE
Bratislava,4,16.651491165161133,20.0,1.0,3.0,17.8700008392334,-19.064934,0.0,SAFE
Brazzaville,1,5.300000190734863,20.0,1.0,3.0,26.059999465942383,22.241844,48.30184364318848,MODERATE RISK
Brazzaville,1,5.300000190734863,20.0,1.0,3.0,26.059999465942383,-3.945404,22.114595413208008,LOW RISK
Bridgetown,1,5.300000190734863,20.0,1.0,3.0,14.430000305175781,-12.555992,1.8740081787109375,SAFE
Bridgetown,1,5.300000190734863,20.0,1.0,3.0,14.430000305175781,-10.484438,3.9455623626708984,SAFE
Brussels,2,29.361637115478516,20.0,1.0,3.0,16.780000686645508,-26.297714,0.0,SAFE
Brussels,2,29.361637115478516,20.0,1.0,3.0,16.780000686645508,-26.316006,0.0,SAFE
Bucharest,2,32.80498123168945,20.0,1.0,3.0,20.889999389648438,-8.809947,12.080052375793457,SAFE
Bucharest,2,32.80498123168945,20.0,1.0,3.0,20.889999389648438,-25.029062,0.0,SAFE
Budapest,2,32.80498123168945,20.0,1.0,3.0,18.700000762939453,-17.053505,1.6464958190917969,SAFE
Budapest,2,32.80498123168945,20.0,1.0,3.0,18.700000762939453,-26.425549,0.0,SAFE
Buenos Aires,2,14.480173110961914,20.0,1.0,3.0,6.289999961853027,-26.654928,0.0,SAFE
Buenos Aires,2,14.480173110961914,20.0,1.0,3.0,6.289999961853027,-12.832586,0.0,SAFE
Bujumbura,2,14.480173110961914,20.0,1.0,3.0,24.90999984741211,-1.7359955,23.174004316329956,LOW RISK
Bujumbura,2,14.480173110961914,20.0,1.0,3.0,24.90999984741211,-1.8588653,23.05113458633423,LOW RISK
Cairo,2,33.12184524536133,20.0,1.0,3.0,24.049999237060547,3.526419,27.576418161392212,LOW RISK
Canberra,0,33.12184524536133,20.0,1.0,3.0,5.400000095367432,-11.896636,0.0,SAFE
Canberra,0,33.12184524536133,20.0,1.0,3.0,5.400000095367432,-20.048546,0.0,SAFE
Caracas,1,26.741365432739258,20.0,1.0,3.0,5.0,-11.570997,0.0,SAFE
Caracas,1,26.741365432739258,20.0,1.0,3.0,5.0,-10.729376,0.0,SAFE
Carreria,5,26.741365432739258,20.0,1.0,3.0,9.829999923706055,6.879156,16.709156036376953,SAFE
Carreria,5,26.741365432739258,20.0,1.0,3.0,9.829999923706055,-5.172924,4.657075881958008,SAFE
Castries,1,32.411643981933594,20.0,1.0,3.0,14.779999732971191,-16.000727,0.0,SAFE
Chi Chi Khvar,2,32.411643981933594,20.0,1.0,3.0,23.040000915527344,8.957844,31.997844696044922,LOW RISK
Chi Chi Khvar,2,32.411643981933594,20.0,1.0,3.0,23.040000915527344,-22.165787,0.8742141723632812,SAFE
Chi-Chi-Erh,4,8.93251895904541,20.0,1.0,3.0,26.3799991607666,-26.673761,0.0,SAFE
City Of San Marino,5,8.93251895904541,20.0,1.0,3.0,32.72999954223633,3.3172624,36.04726195335388,LOW RISK
Colombo,0,127.84330749511719,20.0,1.0,3.0,46.709999084472656,-4.3471537,42.3628454208374,MODERATE RISK
Colombo,0,127.84330749511719,20.0,1.0,3.0,46.709999084472656,28.95388,75.66387939453125,HIGH RISK
Conakry,0,127.84330749511719,20.0,1.0,3.0,17.84000015258789,0.7142358,18.55423593521118,SAFE
Conakry,0,127.84330749511719,20.0,1.0,3.0,17.84000015258789,-14.12419,3.7158098220825195,SAFE
Copenhagen,4,54.900001525878906,20.0,1.0,3.0,6.179999828338623,-26.111177,0.0,SAFE
Copenhagen,4,54.900001525878906,20.0,1.0,3.0,6.179999828338623,-25.67342,0.0,SAFE
Costa Rica,1,28.975645065307617,20.0,1.0,3.0,8.619999885559082,-20.972773,0.0,SAFE
Dakar,1,28.975645065307617,20.0,1.0,3.0,18.940000534057617,6.4387264,25.378726959228516,LOW RISK
Dakar,1,28.975645065307617,20.0,1.0,3.0,18.940000534057617,-2.8863726,16.053627967834473,SAFE
Damascus,2,28.975645065307617,20.0,1.0,3.0,22.760000228881836,-16.404804,6.355195999145508,SAFE
Dhaka,0,25.154821395874023,20.0,1.0,3.0,71.06999969482422,6.090217,77.16021680831909,HIGH RISK
Dhaka,0,25.154821395874023,20.0,1.0,3.0,71.06999969482422,27.110239,98.18023872375488,EXTREME DANGER
Dhidhdhoo,1,25.154821395874023,20.0,1.0,3.0,26.700000762939453,-1.3984121,25.301588654518127,LOW RISK
Dhidhdhoo,1,25.154821395874023,20.0,1.0,3.0,26.700000762939453,2.7631075,29.46310830116272,LOW RISK
Dili,0,7.0977349281311035,20.0,1.0,3.0,9.720000267028809,-10.462698,0.0,SAFE
Dili,0,7.0977349281311035,20.0,1.0,3.0,9.720000267028809,-6.1205225,3.599477767944336,SAFE
Djibouti,5,7.0977349281311035,20.0,1.0,3.0,53.959999084472656,20.704967,74.66496658325195,HIGH RISK
Djibouti,5,7.0977349281311035,20.0,1.0,3.0,53.959999084472656,23.30101,77.2610092163086,HIGH RISK
Dodoma,0,15.350298881530762,20.0,1.0,3.0,15.199999809265137,-9.77068,5.429319381713867,SAFE
Dodoma,0,15.350298881530762,20.0,1.0,3.0,15.199999809265137,-9.428285,5.77171516418457,SAFE
Doha,3,15.350298881530762,20.0,1.0,3.0,74.62999725341797,18.337273,92.96726989746094,EXTREME DANGER
Doha,3,15.350298881530762,20.0,1.0,3.0,74.62999725341797,25.823856,100.0,EXTREME DANGER
Douala,1,12.421009063720703,20.0,1.0,3.0,17.15999984741211,-9.045039,8.114960670471191,SAFE
Douala,1,12.421009063720703,20.0,1.0,3.0,17.15999984741211,-6.1191964,11.0408034324646,SAFE
Dublin,2,12.421009063720703,20.0,1.0,3.0,5.829999923706055,-26.234539,0.0,SAFE
Dublin,2,12.421009063720703,20.0,1.0,3.0,5.829999923706055,-26.373066,0.0,SAFE
Dushanbe,2,12.421009063720703,20.0,1.0,3.0,21.770000457763672,6.6116514,28.381651878356934,LOW RISK
Dushanbe,2,12.421009063720703,20.0,1.0,3.0,21.770000457763672,-22.04007,0.0,SAFE
Felidhoo,1,19.79340934753418,20.0,1.0,3.0,22.25,-5.305479,16.944520950317383,SAFE
Freetown,0,19.79340934753418,20.0,1.0,3.0,17.559999465942383,-2.2542608,15.305738687515259,SAFE
Freetown,0,19.79340934753418,20.0,1.0,3.0,17.559999465942383,-13.126455,4.433544158935547,SAFE
Funafuti,0,34.889713287353516,20.0,1.0,3.0,24.299999237060547,-8.947605,15.352394104003906,SAFE
Funafuti,0,34.889713287353516,20.0,1.0,3.0,24.299999237060547,-5.494227,18.805772304534912,SAFE
Gaborone,0,34.889713287353516,20.0,1.0,3.0,11.069999694824219,-13.885245,0.0,SAFE
Gaborone,0,34.889713287353516,20.0,1.0,3.0,11.069999694824219,-10.716251,0.3537483215332031,SAFE
Garrapata,0,15.994112014770508,20.0,1.0,3.0,5.329999923706055,-7.883627,0.0,SAFE
Georgetown,1,15.994112014770508,20.0,1.0,3.0,6.199999809265137,-13.072587,0.0,SAFE
Georgetown,1,15.994112014770508,20.0,1.0,3.0,6.199999809265137,-9.413404,0.0,SAFE
Grenada,1,15.994112014770508,20.0,1.0,3.0,9.039999961853027,-18.01971,0.0,SAFE
Grenada,1,15.994112014770508,20.0,1.0,3.0,9.039999961853027,-24.299759,0.0,SAFE
Grindavik,2,14.75,20.0,1.0,3.0,4.309999942779541,-25.866058,0.0,SAFE
Guatemala City,1,14.75,20.0,1.0,3.0,18.420000076293945,-7.4959536,10.924046516418457,SAFE
Guatemala City,1,14.75,20.0,1.0,3.0,18.420000076293945,-25.268917,0.0,SAFE
Hanoi,0,11.600000381469727,20.0,1.0,3.0,59.720001220703125,26.021494,85.74149513244629,EXTREME DANGER
Hanoi,0,11.600000381469727,20.0,1.0,3.0,59.720001220703125,23.66832,83.38832092285156,EXTREME DANGER
Harare,0,9.446608543395996,20.0,1.0,3.0,12.819999694824219,-2.4246159,10.395383834838867,SAFE
Harare,0,9.446608543395996,20.0,1.0,3.0,12.819999694824219,-10.1945305,2.625469207763672,SAFE
Havana,1,9.446608543395996,20.0,1.0,3.0,5.949999809265137,-17.653702,0.0,SAFE
Havana,1,9.446608543395996,20.0,1.0,3.0,5.949999809265137,-25.942982,0.0,SAFE
Helsinki,4,17.469959259033203,20.0,1.0,3.0,5.309999942779541,-26.180103,0.0,SAFE
Helsinki,4,17.469959259033203,20.0,1.0,3.0,5.309999942779541,-23.923845,0.0,SAFE
Ho Chi Minh City,5,17.469959259033203,20.0,1.0,3.0,78.86000061035156,23.116081,100.0,EXTREME DANGER
Ho Chi Minh City,5,17.469959259033203,20.0,1.0,3.0,78.86000061035156,26.548431,100.0,EXTREME DANGER
Honiara,1,24.94072151184082,20.0,1.0,3.0,17.059999465942383,-6.4459643,10.61403512954712,SAFE
Honiara,1,24.94072151184082,20.0,1.0,3.0,17.059999465942383,-10.91526,6.144739151000977,SAFE
Islamabad,3,24.94072151184082,20.0,1.0,3.0,45.52000045776367,17.655594,63.175594329833984,HIGH RISK
Islamabad,3,24.94072151184082,20.0,1.0,3.0,45.52000045776367,26.416933,71.93693351745605,HIGH RISK
Ivory,0,11.280890464782715,20.0,1.0,3.0,19.15999984741211,-13.671195,5.488804817199707,SAFE
Ivory,0,11.280890464782715,20.0,1.0,3.0,19.15999984741211,-3.251194,15.908805847167969,SAFE
Ivory Ivory Ban,1,11.280890464782715,20.0,1.0,3.0,3.950000047683716,-12.521829,0.0,SAFE
Jakarta,0,18.18472671508789,20.0,1.0,3.0,100.0,21.52837,100.0,EXTREME DANGER
Jakarta,0,18.18472671508789,20.0,1.0,3.0,100.0,23.629921,100.0,EXTREME DANGER
Jerusalem,2,18.18472671508789,20.0,1.0,3.0,22.219999313354492,-12.135208,10.08479118347168,SAFE
Juba,5,25.716699600219727,20.0,1.0,3.0,45.5,19.969618,65.46961784362793,HIGH RISK
Kabul,4,25.716699600219727,20.0,1.0,3.0,22.8700008392334,-19.63807,3.231931686401367,SAFE
Kabul,4,25.716699600219727,20.0,1.0,3.0,22.8700008392334,13.749888,36.61988925933838,LOW RISK
Kampala,0,19.306934356689453,20.0,1.0,3.0,26.3799991607666,3.2289934,29.60899257659912,LOW RISK
Kampala,0,19.306934356689453,20.0,1.0,3.0,26.3799991607666,-7.2623367,19.11766242980957,SAFE
Kathmandu,3,19.306934356689453,20.0,1.0,3.0,38.599998474121094,15.926603,54.526601791381836,MODERATE RISK
Kathmandu,3,19.306934356689453,20.0,1.0,3.0,38.599998474121094,-5.9043255,32.6956729888916,LOW RISK
Khartoum,5,11.163593292236328,20.0,1.0,3.0,71.5199966430664,19.817814,91.33781051635742,EXTREME DANGER
Khartoum,5,11.163593292236328,20.0,1.0,3.0,71.5199966430664,22.495169,94.01516532897949,EXTREME DANGER
Kigali,0,11.163593292236328,20.0,1.0,3.0,25.8700008392334,-6.1569643,19.71303653717041,SAFE
Kigali,0,11.163593292236328,20.0,1.0,3.0,25.8700008392334,-2.7825618,23.08743906021118,LOW RISK
Kingston,1,24.997343063354492,20.0,1.0,3.0,6.25,-14.923908,0.0,SAFE
Kingstown,1,24.997343063354492,20.0,1.0,3.0,15.279999732971191,-12.031421,3.2485790252685547,SAFE
Kingstown,1,24.997343063354492,20.0,1.0,3.0,15.279999732971191,-10.908186,4.371813774108887,SAFE
Kingstown,1,24.997343063354492,20.0,1.0,3.0,15.279999732971191,-19.005257,0.0,SAFE
Kinshasa,1,33.95549392700195,20.0,1.0,3.0,25.530000686645508,-0.40505964,25.124941051006317,LOW RISK
Kiyabo,3,7.610113143920898,20.0,1.0,3.0,49.720001220703125,24.221272,73.9412727355957,HIGH RISK
Koror,1,7.610113143920898,20.0,1.0,3.0,27.920000076293945,-4.880767,23.039233207702637,LOW RISK
Koror,1,7.610113143920898,20.0,1.0,3.0,27.920000076293945,2.861489,30.78148913383484,LOW RISK
Krasnyy Turkmenistan,5,14.869333267211914,20.0,1.0,3.0,39.84000015258789,17.97767,57.817670822143555,MODERATE RISK
Kuala Lumpur,3,14.869333267211914,20.0,1.0,3.0,77.19999694824219,28.757633,100.0,EXTREME DANGER
Kuala Lumpur,3,14.869333267211914,20.0,1.0,3.0,77.19999694824219,17.085949,94.28594589233398,EXTREME DANGER
Kuwait,5,10.423999786376953,20.0,1.0,3.0,100.0,24.263382,100.0,EXTREME DANGER
Kuwait City,3,10.423999786376953,20.0,1.0,3.0,95.4000015258789,13.294035,100.0,EXTREME DANGER
Kuwait City,3,10.423999786376953,20.0,1.0,3.0,95.4000015258789,24.801714,100.0,EXTREME DANGER
Kyiv,2,11.458483695983887,20.0,1.0,3.0,7.199999809265137,-17.483852,0.0,SAFE
Kyiv,2,11.458483695983887,20.0,1.0,3.0,7.199999809265137,-26.061619,0.0,SAFE
Laos,0,21.325218200683594,20.0,1.0,3.0,25.110000610351562,0.7734753,25.88347589969635,LOW RISK
Laos,0,21.325218200683594,20.0,1.0,3.0,25.110000610351562,-8.516735,16.593265533447266,SAFE
Libreville,1,21.325218200683594,20.0,1.0,3.0,15.800000190734863,-5.5830894,10.21691083908081,SAFE
Libreville,1,21.325218200683594,20.0,1.0,3.0,15.800000190734863,-5.9886723,9.811327934265137,SAFE
Lilongwe,0,9.34756088256836,20.0,1.0,3.0,14.100000381469727,-11.538528,2.561471939086914,SAFE
Lilongwe,0,9.34756088256836,20.0,1.0,3.0,14.100000381469727,-10.84524,3.2547607421875,SAFE
Lima,0,14.300000190734863,20.0,1.0,3.0,17.329999923706055,-7.1613336,10.168666362762451,SAFE
Lisbon,2,25.4144287109375,20.0,1.0,3.0,5.0,-26.518757,0.0,SAFE
Lisbon,2,25.4144287109375,20.0,1.0,3.0,5.0,-19.824547,0.0,SAFE
Ljubljana,4,25.4144287109375,20.0,1.0,3.0,18.34000015258789,-26.576046,0.0,SAFE
Ljubljana,4,25.4144287109375,20.0,1.0,3.0,18.34000015258789,-21.536646,0.0,SAFE
Lom,2,26.405765533447266,20.0,1.0,3.0,5.0,-17.126057,0.0,SAFE
Lom,2,26.405765533447266,20.0,1.0,3.0,5.0,-26.905931,0.0,SAFE
Lom,2,26.405765533447266,20.0,1.0,3.0,5.0,-24.846306,0.0,SAFE
Lom,2,26.405765533447266,20.0,1.0,3.0,5.0,-24.81989,0.0,SAFE
Lome,1,26.405765533447266,20.0,1.0,3.0,18.170000076293945,-5.959898,12.210102081298828,SAFE
Lome,1,26.405765533447266,20.0,1.0,3.0,18.170000076293945,-18.272362,0.0,SAFE
London,4,10.722676277160645,20.0,1.0,3.0,5.0,-26.453167,0.0,SAFE
London,4,10.722676277160645,20.0,1.0,3.0,5.0,-25.980343,0.0,SAFE
Luanda,3,10.722676277160645,20.0,1.0,3.0,22.469999313354492,26.242174,48.71217346191406,MODERATE RISK
Luanda,3,10.722676277160645,20.0,1.0,3.0,22.469999313354492,4.335327,26.805326461791992,LOW RISK
Lusaka,0,0.5,20.0,1.0,3.0,13.470000267028809,-2.5651894,10.904810905456543,SAFE
Lusaka,0,0.5,20.0,1.0,3.0,13.470000267028809,-11.124361,2.345639228820801,SAFE
Luxembourg,2,34.90071105957031,20.0,1.0,3.0,5.0,-26.490932,0.0,SAFE
Luxembourg,2,34.90071105957031,20.0,1.0,3.0,5.0,-26.382988,0.0,SAFE
Madrid,4,34.90071105957031,20.0,1.0,3.0,5.599999904632568,-27.059782,0.0,SAFE
Madrid,4,34.90071105957031,20.0,1.0,3.0,5.599999904632568,-14.607136,0.0,SAFE
Majuro,0,23.42132568359375,20.0,1.0,3.0,21.510000228881836,-8.787523,12.722476959228516,SAFE
Majuro,0,23.42132568359375,20.0,1.0,3.0,21.510000228881836,-6.996383,14.513617038726807,SAFE
Malabo,1,68.73650360107422,20.0,1.0,3.0,18.649999618530273,-13.030264,5.6197357177734375,SAFE
Malabo,1,68.73650360107422,20.0,1.0,3.0,18.649999618530273,-6.0298157,12.620183944702148,SAFE
Male,1,68.73650360107422,20.0,1.0,3.0,26.420000076293945,-10.162636,16.25736427307129,SAFE
Male,1,68.73650360107422,20.0,1.0,3.0,26.420000076293945,-0.9320431,25.487957000732422,LOW RISK
Managua,1,13.309782981872559,20.0,1.0,3.0,5.650000095367432,-10.51761,0.0,SAFE
Managua,1,13.309782981872559,20.0,1.0,3.0,5.650000095367432,-14.897982,0.0,SAFE
Manama,3,13.309782981872559,20.0,1.0,3.0,68.77999877929688,15.152483,83.93248176574707,EXTREME DANGER
Manama,3,13.309782981872559,20.0,1.0,3.0,68.77999877929688,22.293854,91.0738525390625,EXTREME DANGER
Manila,3,7.361490726470947,20.0,1.0,3.0,48.93000030517578,22.271912,71.20191192626953,HIGH RISK
Manila,3,7.361490726470947,20.0,1.0,3.0,48.93000030517578,29.24881,78.1788101196289,HIGH RISK
Maputo,2,7.361490726470947,20.0,1.0,3.0,12.180000305175781,-17.00506,0.0,SAFE
Maputo,2,7.361490726470947,20.0,1.0,3.0,12.180000305175781,-9.711314,2.468686103820801,SAFE
